Date,SP500_Price,Dividend,Earnings,CPI,Long_Rate,Real_Price,Real_Dividend,Real_Earnings,CAPE
1950.07,17.38,1.24333,2.6,24.1,2.445,220.7674668049792,15.79325745124481,33.026203319502066,10.539745658930993
1950.08,18.43,1.28667,2.66,24.3,2.4658333333333333,232.1781820987654,16.209262157407405,33.51025308641975,11.04061167026154
1950.09,19.08,1.33,2.72,24.4,2.4866666666666664,239.38166803278682,16.686457991803277,34.12568852459016,11.3373911022773
1950.1,19.87,1.37667,2.76,24.6,2.5075,247.26639939024383,17.13156688719512,34.346012195121936,11.662444039105264
1950.11,19.83,1.42333,2.8,24.7,2.5283333333333333,245.7695678137651,17.640504233805665,34.70271255060728,11.542173388716298
1950.12,19.75,1.47,2.84,25.0,2.549166666666667,241.84072499999994,18.000296999999996,34.77608399999999,11.306665788890761
1951.01,21.21,1.48667,2.83667,25.4,2.57,255.62851476377952,17.917738993110234,34.188295095472434,11.89575983943707
1951.02,22.0,1.50333,2.83333,25.7,2.5791666666666666,262.05466926070034,17.90702936089494,33.74942527529182,12.141507370682692
1951.03,21.63,1.52,2.83,25.8,2.5883333333333334,256.64875290697665,18.03541860465116,33.57910174418604,11.841626487283097
1951.04,21.92,1.53333,2.79333,25.8,2.5975,260.08972093023255,18.19358447965116,33.143997270348834,11.951097197083959
1951.05,21.93,1.54667,2.75667,25.9,2.6066666666666665,259.2037094594594,18.281012371621618,32.58272183108108,11.863875406269177
1951.06,21.55,1.56,2.72,25.9,2.6158333333333332,254.7122635135135,18.438567567567567,32.149297297297295,11.61566485702518
1951.07,21.93,1.54667,2.65,25.9,2.625,259.2037094594594,18.281012371621618,31.32192567567567,11.778190092457809
1951.08,22.89,1.53333,2.58,25.9,2.6341666666666668,270.5505202702702,18.123338979729727,30.49455405405405,12.256989084145143
1951.09,23.48,1.52,2.51,26.1,2.6433333333333335,275.3974597701149,17.82811494252873,29.439847701149418,12.44495315715004
1951.1,23.36,1.48333,2.48667,26.2,2.6525000000000003,272.94421374045794,17.331607044847328,29.054888184160305,12.309457904118688
1951.11,22.71,1.44667,2.46333,26.4,2.6616666666666666,263.33922443181814,16.775207213068178,28.564130855113632,11.852030617771039
1951.12,23.41,1.41,2.44,26.5,2.6708333333333334,270.43187830188674,16.28829339622641,28.186833962264146,12.147072568106777
1952.01,24.19,1.41333,2.42667,26.5,2.68,279.4424235849056,16.326761493396223,28.032846053773582,12.527059748172297
1952.02,23.75,1.41667,2.41333,26.3,2.6925,276.445936311787,16.489796403992393,28.090748272813684,12.36411935046109
1952.03,23.81,1.42,2.4,26.3,2.705,277.1443260456273,16.528557034220526,27.93558935361216,12.362339087390364
1952.04,23.74,1.43,2.38,26.4,2.7175000000000002,275.28283522727264,16.58190625,27.59785795454545,12.24272868326688
1952.05,23.73,1.44,2.36,26.4,2.7300000000000004,275.1668778409091,16.697863636363632,27.365943181818174,12.200478761945837
1952.06,24.38,1.45,2.34,26.5,2.7425,281.6372999999999,16.75037264150943,27.031635849056595,12.447881581789366
1952.07,25.08,1.45,2.34667,26.7,2.755,287.5534719101123,16.624901685393255,26.905626233146062,12.669112889622479
1952.08,25.18,1.45,2.35333,26.7,2.7675,288.70001685393254,16.624901685393255,26.98198612640449,12.678378236328621
1952.09,24.78,1.45,2.36,26.7,2.7800000000000002,284.1138370786516,16.624901685393255,27.058460674157296,12.434678020425505
1952.1,24.26,1.43667,2.37333,26.7,2.7925,278.15180337078647,16.472067244382018,27.211295115168536,12.13118355868687
1952.11,25.03,1.42333,2.38667,26.7,2.805,286.98019943820225,16.319118148876402,27.364244210674155,12.47346976551531
1952.12,26.04,1.41,2.4,26.7,2.8175,298.56030337078647,16.166283707865166,27.517078651685384,12.933964306161373
1953.01,26.18,1.41,2.41,26.6,2.83,301.2939078947368,16.22705921052631,27.73561184210526,13.010773447995183
1953.02,25.86,1.41,2.42,26.5,2.8008333333333333,298.73423207547165,16.28829339622641,27.955794339622635,12.859346880687902
1953.03,25.99,1.41,2.43,26.6,2.7716666666666665,299.1072828947367,16.22705921052631,27.965782894736837,12.83481934009249
1953.04,24.71,1.41333,2.45667,26.6,2.83,284.3763355263157,16.26538269078947,28.272715993421045,12.1639014540068
1953.05,24.84,1.41667,2.48333,26.7,3.05,284.80176404494375,16.242758255617975,28.47249455337078,12.141970791867779
1953.06,23.95,1.42,2.51,26.8,3.11,273.5728964552238,16.220188432835815,28.670896455223872,11.62440788547008
1953.07,24.29,1.42,2.52333,26.8,2.93,277.45660354477604,16.220188432835815,28.823160618470144,11.750201645309998
1953.08,24.39,1.42,2.53667,26.9,2.95,277.5631868029739,16.159890334572488,28.867823249999994,11.715076201734
1953.09,23.27,1.42,2.55,26.9,2.87,264.8173578066914,16.159890334572488,29.019521375464677,11.139349357262919
1953.1,23.97,1.43,2.53667,27.0,2.66,271.7731916666666,16.21341944444444,28.760905386111105,11.391934765421409
1953.11,24.5,1.44,2.52333,26.9,2.68,278.81500929368025,16.387494423791818,28.716011322490704,11.644070268505766
1953.12,24.83,1.45,2.51,26.9,2.59,282.5704767657992,16.501296468401485,28.564313197026017,11.75444918402729
1954.01,25.46,1.45667,2.52333,26.9,2.48,289.74000557620815,16.57720243215613,28.716011322490704,12.002650554927824
1954.02,26.02,1.46333,2.53667,26.9,2.47,296.1129200743494,16.65299459386617,28.867823249999994,12.215052485432834
1954.03,26.57,1.47,2.55,26.9,2.37,302.372032527881,16.728900557620815,29.019521375464677,12.420105295189968
1954.04,27.63,1.46333,2.57333,26.8,2.29,315.6083143656716,16.71513263339552,29.39429401399253,12.907868184060913
1954.05,28.73,1.45667,2.59667,26.9,2.37,326.9532741635687,16.57720243215613,29.550635517657987,13.312042238025853
1954.06,28.96,1.45,2.62,26.9,2.38,329.57072118959104,16.501296468401485,29.816135687732338,13.357885903658993
1954.07,30.13,1.45667,2.62333,26.9,2.3,342.88556040892183,16.57720243215613,29.854031768587358,13.833009564245325
1954.08,30.73,1.46333,2.62667,26.9,2.36,349.7136830855018,16.65299459386617,29.892041651486984,14.042112347320572
1954.09,31.45,1.47,2.63,26.8,2.38,359.24290578358205,16.791321828358203,30.041616604477603,14.356474143296973
1954.1,32.18,1.49333,2.67667,26.8,2.43,367.5814533582089,17.05781267070895,30.574712515858206,14.619231935730559
1954.11,33.44,1.51667,2.72333,26.8,2.48,381.97401492537307,17.324417739738802,31.107694200559692,15.117311697434385
1954.12,34.97,1.54,2.77,26.7,2.51,400.9467668539325,17.65679213483146,31.75929494382022,15.78906200232708
1955.01,35.6,1.54667,2.83333,26.7,2.61,408.16999999999996,17.733266682584265,32.48540185674157,15.990781062969829
1955.02,36.79,1.55333,2.89667,26.7,2.65,421.8138848314606,17.809626575842696,33.211623424157295,16.437728215987107
1955.03,36.5,1.56,2.96,26.7,2.68,418.4889044943819,17.886101123595505,33.93773033707865,16.21928294553779
1955.04,37.76,1.56333,3.04667,26.7,2.75,432.9353707865167,17.92428107022472,34.931440839887635,16.685266628063495
1955.05,37.6,1.56667,3.13333,26.7,2.76,431.1008988764045,17.96257567134831,35.92503668820224,16.518057827257792
1955.06,39.78,1.57,3.22,26.7,2.78,456.09557865168534,18.000755617977525,36.918747191011235,17.3700919634053
1955.07,42.69,1.58667,3.29333,26.8,2.9,487.6336930970148,18.124004493470146,37.61861490951492,18.454031906632867
1955.08,42.43,1.60333,3.36667,26.8,2.97,484.66379944029836,18.314306140858204,38.45635337406715,18.222326463047743
1955.09,44.34,1.62,3.44,26.9,2.97,504.59826579925647,18.4359312267658,39.147903345724906,18.843960654261306
1955.1,42.11,1.62667,3.5,26.9,2.88,479.22040985130104,18.511837190520446,39.83071561338289,17.772325789386088
1955.11,44.95,1.63333,3.56,26.9,2.89,511.540190520446,18.58762935223048,40.513527881040886,18.83555928827389
1955.12,45.37,1.64,3.62,26.8,2.96,518.2464430970148,18.733175373134323,41.350057835820884,18.94236903581357
1956.01,44.15,1.67,3.64333,26.8,2.9,504.31078824626854,19.075855410447755,41.61654867817163,18.292585385418892
1956.02,44.43,1.7,3.66667,26.8,2.84,507.50913526119393,19.41853544776119,41.88315374720148,18.266116815127777
1956.03,47.49,1.73,3.69,26.8,2.96,542.4624990671641,19.761215485074622,42.149644589552224,19.371210099299958
1956.04,48.05,1.75333,3.66,26.9,3.18,546.8188243494423,19.953253887546467,41.65154832713755,19.370593634578498
1956.05,46.54,1.77667,3.63,27.0,3.07,527.6731055555555,20.143983163888883,41.15714166666666,18.544506591754434
1956.06,46.27,1.8,3.6,27.2,3.0,520.7543906249999,20.258437499999996,40.51687499999999,18.158163846958697
1956.07,48.78,1.81333,3.55333,27.4,3.11,544.9963302919707,20.259495604927007,39.699709108576634,18.856797596896786
1956.08,48.49,1.82667,3.50667,27.3,3.33,543.7407499999999,20.483293788461534,39.32190917307692,18.670937110186422
1956.09,46.84,1.84,3.46,27.4,3.38,523.3216094890511,20.557467153284673,38.65697627737226,17.83664079631202
1956.1,46.24,1.80667,3.44333,27.5,3.34,514.7394763636363,20.111686197272725,38.33083652999999,17.41895294863613
1956.11,45.76,1.77333,3.42667,27.5,3.49,509.3961599999999,19.740548348181814,38.14537892454545,17.120339736628257
1956.12,46.44,1.74,3.41,27.6,3.59,515.0927934782608,19.299342391304343,37.822274456521725,17.197522725560923
1957.01,45.43,1.73667,3.40667,27.6,3.46,503.89030163043464,19.262407442934776,37.78533950815216,16.717780078533007
1957.02,43.47,1.73333,3.40333,27.7,3.34,480.4101958483754,19.155955941335737,37.61201821570396,15.843733142229743
1957.03,44.03,1.73,3.4,27.8,3.41,484.84869874100707,19.05038039568345,37.440053956834525,15.900417108869165
1957.04,45.05,1.73,3.40667,27.9,3.48,494.30264784946223,18.98209946236559,37.37904553494623,16.123704360211754
1957.05,46.78,1.73,3.41333,28.0,3.6,511.4515874999999,18.91430625,37.31836355625,16.59811078911426
1957.06,47.55,1.73,3.42,28.1,3.8,518.0200222419927,18.84699555160142,37.25822241992881,16.729918872472865
1957.07,48.51,1.74,3.43667,28.3,3.93,524.7436404593639,18.82197349823321,37.17523658745583,16.868882383979795
1957.08,45.84,1.75,3.45333,28.3,3.93,495.86164664310945,18.93014575971731,37.35545157508833,15.868942729452241
1957.09,43.98,1.76,3.47,28.3,3.92,475.741606007067,19.03831802120141,37.535774734982326,15.15727448896221
1957.1,41.24,1.77,3.43667,28.3,3.97,446.1024063604239,19.14649028268551,37.17523658745583,14.149451489483534
1957.11,40.35,1.78,3.40333,28.4,3.72,434.93819102112667,19.186864436619718,36.68496142869717,13.73624223529848
1957.12,40.33,1.79,3.37,28.4,3.21,434.7226082746478,19.294655809859155,36.32569278169014,13.673246057951383
1958.01,41.12,1.78333,3.29333,28.6,3.09,440.13855944055933,19.088334076048945,35.251009775349644,13.788431552307634
1958.02,41.26,1.77667,3.21667,28.6,3.05,441.6370856643356,19.01704704283216,34.43045963024475,13.784906390337678
1958.03,42.11,1.77,3.14,28.8,2.98,447.6051744791666,18.814085937499996,33.37640104166666,13.925589923892938
1958.04,42.34,1.75667,3.07,28.9,2.88,448.4926764705882,18.607785308823527,32.51942647058823,13.913501765262778
1958.05,43.7,1.74333,3.0,28.9,2.92,462.8986764705882,18.466479397058823,31.777941176470584,14.32382496840923
1958.06,44.75,1.73,2.93,28.9,2.97,474.02095588235284,18.325279411764704,31.03645588235294,14.635555551956267
1958.07,45.98,1.73,2.91333,29.0,3.2,485.3704293103447,18.262088793103445,30.7534630887931,14.957457101901133
1958.08,47.7,1.73,2.89667,28.9,3.54,505.26926470588234,18.325279411764704,30.683402955882347,15.544566891165923
